Q94CK6	Q94CK6
P44633	P44633
Q09511	Q09511
Q6F271	Q6F271
Q484U8	Q484U8
P05011	P05011
P05011	P07350
P05011	Q80SU4
P05011	P07349
P05011	P06799
Q72UV8	Q72UV8
Q7K1V5	Q7K1V5
P31570	P31570
P47233	P47233
Q48311	Q48311
O96642	O96642
C0K3N5	C0K3N5
C0K3N5	C0K3N4
B8GPB3	B8GPB3
O32074	O32074
Q9D920	Q9D920
Q9S7Q7	Q9S7Q7
P13498	P13498
P13498	Q61462
Q95UQ1	Q95UQ1
P33553	P33553
P33553	P58997
Q58CM8	Q58CM8
Q7NZJ6	Q7NZJ6
Q6C195	Q6C195
Q28067	Q28067
Q54LQ6	Q54LQ6
C1DBA1	C1DBA1
P32252	P32252
Q8DHZ6	Q8DHZ6
Q96HU8	Q96HU8
Q9ZPW2	Q9ZPW2
Q8DP72	Q8DP72
Q8DP72	P45294
P36608	P36608
P36608	Q9VWX8
P12260	P12260
Q54MA6	Q54MA6
B2KEA9	B2KEA9
C3KBY0	C3KBY0
Q8TCI5	Q8TCI5
Q0V2R4	Q0V2R4
Q0S4R3	Q0S4R3
Q54Y51	Q54Y51
Q7Y1H8	Q7Y1H8
O68799	O68799
Q9BUL9	Q9BUL9
Q9V3P0	Q9V3P0
O08359	O08359
Q9WVA4	Q9WVA4
Q8GAF9	Q8GAF9
S5FU55	S5FU55
P17900	P17900
Q5ZZI5	Q5ZZI5
Q5ZZI5	Q5X966
Q60439	Q60439
P28627	P28627
Q2G794	Q2G794
Q01474	Q01474
P20790	P20790
P20790	P70550
P20790	Q92930
Q9LQX2	Q9LQX2
A8J785	A8J785
P61320	P61320
B1ZXD5	B1ZXD5
Q9S3S1	Q9S3S1
A0RV25	A0RV25
Q2A4Z7	Q2A4Z7
P08620	P08620
P08620	P11403
Q8Y9C1	Q8Y9C1
O84611	O84611
Q12030	Q12030
Q739Z4	Q739Z4
Q9HM60	Q9HM60
Q18579	Q18579
Q9NV56	Q9NV56
Q9NV56	Q9DAT2
Q6YXQ0	Q6YXQ0
P29783	P29783
Q8ESZ3	Q8ESZ3
Q8YT18	Q8YT18
Q16613	Q16613
Q16613	O88816
Q16613	P79774
B7HHV4	B7HHV4
Q8EJP9	Q8EJP9
Q54I60	Q54I60
Q8XI68	Q8XI68
O05392	O05392
Q9RYU4	Q9RYU4
Q5SC59	Q5SC59
P42920	P42920
Q08907	Q08907
Q7RTU7	Q7RTU7
B7I4X1	B7I4X1
B7I4X1	A3M1X9
Q4A6T7	Q4A6T7
Q8WTD3	Q8WTD3
Q9P7G9	Q9P7G9
A8F429	A8F429
B4RLL0	B4RLL0
B4RLL0	A1KU21
Q62082	Q62082
Q8IVV8	Q8IVV8
Q8IVV8	Q9JMG4
Q1B9S6	Q1B9S6
Q1B9S6	Q9CCT5
A8N4R8	A8N4R8
P33754	P33754
Q8L557	Q8L557
Q05831	Q05831
Q6AE14	Q6AE14
D8KIE9	D8KIE9
B6INN5	B6INN5
A8H5U9	A8H5U9
A8H5U9	A0KYF8
Q59190	Q59190
Q73JM9	Q73JM9
Q6NWH2	Q6NWH2
Q9YH90	Q9YH90
P19151	P19151
P46088	P46088
Q9WU63	Q9WU63
P19478	P19478
Q9RY40	Q9RY40
Q8IZR5	Q8IZR5
Q8IZR5	Q8CJ61
Q482F9	Q482F9
Q9HNF4	Q9HNF4
O13800	O13800
Q0A550	Q0A550
Q9N4D9	Q9N4D9
P0ADP0	P0ADP0
Q8NKX2	Q8NKX2
Q9CAK8	Q9CAK8
D4GSY8	D4GSY8
Q5ZMU0	Q5ZMU0
Q91ZW8	Q91ZW8
C7Z508	C7Z508
C7Z508	Q7SGL3
F9XMT4	F9XMT4
A9KC25	A9KC25
Q6EPW7	Q6EPW7
Q7KWX9	Q7KWX9
Q3IUQ3	Q3IUQ3
Q7SZQ4	Q7SZQ4
Q5UYV3	Q5UYV3
Q6NLB0	Q6NLB0
Q6NLB0	Q9LZ06
O84616	O84616
Q38836	Q38836
O66914	O66914
Q90ZF9	Q90ZF9
A8IPJ4	A8IPJ4
A6U5N7	A6U5N7
L7NCR0	L7NCR0
P25354	P25354
Q12163	Q12163
Q83E10	Q83E10
P51053	P51053
Q942A1	Q942A1
C6E2B2	C6E2B2
O14103	O14103
Q2FR36	Q2FR36
B1J5Q0	B1J5Q0
B1J5Q0	Q4ZVD9
B1J5Q0	Q88LW2
B1J5Q0	A5W7B0
P24727	P24727
P40011	P40011
Q9SCP1	Q9SCP1
Q60534	Q60534
Q60534	Q8C138
Q60534	Q5M828
Q2HWG4	Q2HWG4
Q1XDL5	Q1XDL5
Q1XDL5	P51271
Q9C0W1	Q9C0W1
Q6G5D9	Q6G5D9
Q12438	Q12438
B1W4V9	B1W4V9
Q01083	Q01083
Q934G3	Q934G3
Q65Z15	Q65Z15
I3R9K1	I3R9K1
Q0SI70	Q0SI70
Q0SI70	C1A039
O31433	O31433
A6VM79	A6VM79
A6VM79	A5UFJ8
A6VM79	Q4QPL8
A6VM79	P57978
Q9Z8B5	Q9Z8B5
Q96FM1	Q96FM1
Q96FM1	A7YWP2
Q96FM1	A2V7M9
Q96FM1	A2A559
P04964	P04964
Q6ZQR2	Q6ZQR2
Q6ZQR2	A0A087WRI3
G3X6E2	G3X6E2
G3X6E2	Q9D4K5
G3X6E2	Q6J272
A5WUY6	A5WUY6
B9MQ98	B9MQ98
B9MQ98	A4XI01
O88628	O88628
O88628	Q9H255
O88628	Q8VBV9
Q15VL3	Q15VL3
P0DXH7	P0DXH7
Q0TU55	Q0TU55
Q0TU55	P0C2E5
B4EZF5	B4EZF5
B4EZF5	B4RUR0
B4EZF5	A0KLN6
B4EZF5	Q15VG1
B4EZF5	Q47XK5
B4EZF5	Q65TC9
B4EZF5	Q492H4
B4EZF5	Q3IF41
B4EZF5	A6VP44
B4EZF5	A5UBS0
B4EZF5	A4TM62
B4EZF5	Q3YZP5
B4EZF5	A7MS74
B4EZF5	Q6D2N9
B4EZF5	A8ADR3
B4EZF5	Q87MP2
B4EZF5	B4TQA2
B4EZF5	A7MH52
B4EZF5	Q8FFH5
B4EZF5	A9R7U5
B4EZF5	A1JL77
B4EZF5	Q5PCV4
B4EZF5	Q83KA2
B4EZF5	Q6LNU6
B4EZF5	A6TC02
B4EZF5	P0A9Q5
B4EZF5	A8GH40
B4EZF5	Q0VPJ1
Q7VAN0	Q7VAN0
A3BYC1	A3BYC1
Q5AUM3	Q5AUM3
A4X9F8	A4X9F8
Q6L786	Q6L786
Q3A5T0	Q3A5T0
O16259	O16259
A5H454	A5H454
Q9TU05	Q9TU05
Q9TU05	Q864I9
Q9TU05	P79166
Q9TU05	Q864K3
Q9TU05	Q865E8
Q9TU05	Q864F6
Q9TU05	Q864K0
Q9TU05	Q0Q460
Q9TU05	P56442
Q9TU05	Q865E9
Q9TU05	Q864G6
Q9TU05	O19037
Q9TU05	Q864G1
Q9TU05	Q864J3
Q9TU05	Q864F7
Q9TU05	Q864J5
Q9TU05	Q01726
Q9TU05	Q864F4
Q9TU05	Q864K5
Q9TU05	Q864K2
Q9TU05	P47798
Q9TU05	Q864J6
Q9TU05	Q01727
Q9TU05	Q864G9
Q9TU05	Q864I2
Q9TU05	Q864I1
Q3V132	Q3V132
Q3V132	Q4R8M0
Q3V132	Q9H0C2
Q3V132	P12236
Q3V132	Q27238
Q3V132	P48962
Q3V132	Q5R5A1
Q3V132	P12235
Q3V132	Q6QRN9
Q3V132	O46373
Q3V132	Q000K2
Q3V132	P02722
Q3V132	P32007
Q3V132	P05141
Q3V132	Q8SQH5
Q3V132	Q09073
Q3V132	P51881
Q3V132	Q05962
Q3V132	Q26365
Q5LLR6	Q5LLR6
Q84WV9	Q84WV9
Q039J0	Q039J0
Q94AK4	Q94AK4
Q9C928	Q9C928
Q9C928	Q9LE16
Q47WR3	Q47WR3
Q47WR3	A3D1F5
Q47WR3	Q07Z25
Q47WR3	A8FSH3
Q47WR3	Q8EBH2
Q1HG44	Q1HG44
Q1HG44	Q9D311
D6PVB5	D6PVB5
B9MF57	B9MF57
B9MF57	Q1GZG8
B9MF57	A1TKM0
B9MF57	A9BY86
B9MF57	Q478W3
Q8WZ55	Q8WZ55
Q8WZ55	Q8R2H3
Q8WZ55	Q8VIM4
P13839	P13839
A6NND4	A6NND4
Q6J3N5	Q6J3N5
Q7NB15	Q7NB15
Q6B8L1	Q6B8L1
Q6IF63	Q6IF63
O80483	O80483
Q93235	Q93235
Q93235	Q9XUY5
P13714	P13714
P13714	A8F9Q8
P13714	Q65NP0
P13714	P20619
P13714	P14561
A1B8Z0	A1B8Z0
B5ZBQ8	B5ZBQ8
Q5SS91	Q5SS91
Q9XZ16	Q9XZ16
Q28IU1	Q28IU1
Q28IU1	Q8AVY8
Q42112	Q42112
Q42112	O04204
Q42112	P41095
Q42112	O24573
Q8VHK0	Q8VHK0
Q8VHK0	O14734
Q8VHK0	P58137
J9N5G7	J9N5G7
P54231	P54231
P54231	P48431
P54231	P48432
P54231	P48430
P54231	Q6P0E1
P54231	Q6NVN0
Q836R3	Q836R3
Q836R3	Q92BE4
Q8NG76	Q8NG76
Q8NG76	A6NH00
Q8NG76	Q8NG77
Q7WEL6	Q7WEL6
Q7WEL6	Q7W398
Q7WEL6	Q124R0
Q7WEL6	A4G9W3
Q1WTT3	Q1WTT3
Q28521	Q28521
Q28521	P04256
Q28521	Q32P51
Q28521	P09867
Q03W33	Q03W33
P24626	P24626
P24626	P11955
P24626	Q9FRV0
P24626	Q949H3
P24626	P85084
A7H1N9	A7H1N9
A7H1N9	Q5HX04
Q54SD0	Q54SD0
A5GPN0	A5GPN0
A6LF25	A6LF25
Q9J3N8	Q9J3N8
Q9J3N8	P12649
Q94EG3	Q94EG3
Q83453	Q83453
Q55CB9	Q55CB9
Q5KC16	Q5KC16
Q86NG3	Q86NG3
B9KMG1	B9KMG1
P0A3W2	P0A3W2
Q13637	Q13637
Q13637	Q9CZE3
P43163	P43163
P36095	P36095
C3PLH1	C3PLH1
C3PLH1	Q92GQ2
C3PLH1	Q4UMZ0
Q9YGW7	Q9YGW7
P30402	P30402
P30402	P13298
O22255	O22255
Q10224	Q10224
P47056	P47056
Q505H4	Q505H4
Q505H4	B2RUY7
Q7VD07	Q7VD07
Q8XNZ3	Q8XNZ3
A3MUC6	A3MUC6
A3MUC6	Q8NKN9
O80915	O80915
Q02540	Q02540
P03697	P03697
P0A9R7	P0A9R7
Q8H021	Q8H021
O32192	O32192
Q7VSN4	Q7VSN4
Q7VSN4	Q2KU70
Q08392	Q08392
Q6AJE5	Q6AJE5
Q6AY25	Q6AY25
Q18973	Q18973
A6YGA2	A6YGA2
Q59PR9	Q59PR9
P32286	P32286
Q6AFZ7	Q6AFZ7
Q98SR9	Q98SR9
A5V649	A5V649
Q6CM87	Q6CM87
O53505	O53505
P76114	P76114
Q9UWN5	Q9UWN5
Q15014	Q15014
Q15014	Q9R0Q4
Q15014	Q6QI89
P69365	P69365
Q8BGL3	Q8BGL3
G3XD64	G3XD64
G4N286	G4N286
Q09265	Q09265
P50179	P50179
P50179	P04043
P04840	P04840
P58239	P58239
P05046	P05046
A1R5S0	A1R5S0
A1R5S0	A0JVK4
A1R5S0	B8H6U1
P94530	P94530
Q6LZC5	Q6LZC5
Q5SPD7	Q5SPD7
P18289	P18289
Q13QH4	Q13QH4
Q13QH4	Q47HL4
Q13QH4	B2JQW2
Q13QH4	Q49KF8
D3JV05	D3JV05
B0RXN7	B0RXN7
B0RXN7	B2SHF6
B0RXN7	Q3BN93
B0RXN7	B2FKR1
B0RXN7	B4SM23
Q5X7D5	Q5X7D5
Q09253	Q09253
Q4FNW1	Q4FNW1
P08013	P08013
P08013	P69253
P08013	P69255
P08013	P03502
P08013	P12598
Q9LX49	Q9LX49
Q12FJ6	Q12FJ6
Q9JKX8	Q9JKX8
Q9JKX8	O75631
Q9JKX8	P38574
P19769	P19769
Q6AT33	Q6AT33
Q606H1	Q606H1
Q9ZBQ6	Q9ZBQ6
Q9ZBQ6	B1VYY1
Q9ZBQ6	Q82JU0
G5EDU6	G5EDU6
P31275	P31275
Q45612	Q45612
P77567	P77567
P77567	Q00267
Q836W7	Q836W7
A7Z6J9	A7Z6J9
A7Z6J9	P54382
P97447	P97447
P97447	Q9WUH4
P38806	P38806
Q1LTN0	Q1LTN0
Q5SH23	Q5SH23
A1BDY2	A1BDY2
Q95JH2	Q95JH2
Q95JH2	Q99943
Q95JH2	Q95JH0
Q95JH2	O35083
Q96EL1	Q96EL1
Q96EL1	Q9CX62
P57267	P57267
Q9SPE6	Q9SPE6
Q08CI8	Q08CI8
Q08CI8	P0CAT2
A7GXK2	A7GXK2
Q7XUS2	Q7XUS2
A0R2W9	A0R2W9
A0R2W9	P9WJN1
Q8CWM6	Q8CWM6
Q9RV62	Q9RV62
P9WG23	P9WG23
Q9UGB7	Q9UGB7
Q9UGB7	Q9QXN4
Q9UGB7	Q9QXN5
Q9UGB7	A7MBE4
Q9UGB7	Q8WN98
P21771	P21771
Q1QBT8	Q1QBT8
Q41162	Q41162
Q41162	Q41161
Q41162	Q41159
O08686	O08686
O08686	Q9UMQ3
Q5U3F8	Q5U3F8
Q9VUQ8	Q9VUQ8
A7TNL7	A7TNL7
C1FNJ8	C1FNJ8
C1FNJ8	A5I7W9
C1FNJ8	A7GJJ0
O33618	O33618
Q84VQ1	Q84VQ1
B7K1E7	B7K1E7
B7K1E7	Q8YVD0
B7K1E7	B1XP39
B7K1E7	P74667
C1KWS1	C1KWS1
C1KWS1	Q92A38
Q117D2	Q117D2
F9VNG5	F9VNG5
P76250	P76250
G0RNA2	G0RNA2
Q9LTG0	Q9LTG0
A1A4J8	A1A4J8
A1A4J8	Q5SUC9
A1A4J8	O75880
Q8KS19	Q8KS19
Q99297	Q99297
B1I4M6	B1I4M6
Q6F709	Q6F709
Q6F709	B0VNZ3
Q6F709	B7GV79
P32338	P32338
P06999	P06999
Q7V0I8	Q7V0I8
Q7V0I8	Q46JK2
Q7V0I8	Q7U5U5
P39776	P39776
A5N8A0	A5N8A0
A5N8A0	Q896J4
P0DTF7	P0DTF7
Q06390	Q06390
O83971	O83971
Q9P7Q6	Q9P7Q6
A7ZP87	A7ZP87
A7ZP87	B7MXV1
A7ZP87	B5R2Z4
A7ZP87	B5BCN2
A7ZP87	P0A8V0
P24139	P24139
Q1PF17	Q1PF17
P47016	P47016
A7FM60	A7FM60
A7FM60	Q8Z9G5
A7FM60	Q326D9
A7FM60	A8ALK0
A7FM60	B0US73
A7FM60	Q7MNU6
A7FM60	P45070
A7FM60	Q65RZ4
A7FM60	A4W6J9
A7FM60	A5UCW3
A7FM60	B4TJ93
A7FM60	P0A725
A7FM60	A6VQM7
A7FM60	A9MQB6
A7FM60	C3LQU1
A5CD21	A5CD21
O95158	O95158
O95158	Q9Z2N4
Q6W210	Q6W210
Q80W98	Q80W98
Q80W98	Q96EQ0
Q80W98	Q8VD33
Q83S18	Q83S18
Q83S18	B5QYJ7
Q83S18	P0C0U4
Q83S18	Q0T8K3
Q83S18	B2TUM8
Q83S18	B1LN04
Q55032	Q55032
Q8NHC8	Q8NHC8
Q8D1K0	Q8D1K0
Q8D1K0	P0A8P6
Q8D1K0	B7M613
Q8D1K0	Q7ZAL9
Q8D1K0	A1AHX9
Q8D1K0	Q8X4T6
Q8D1K0	B7UNC8
Q9FYE5	Q9FYE5
Q5FR18	Q5FR18
Q5RJR8	Q5RJR8
Q5RJR8	Q5E9X4
Q5RJR8	Q96AG4
Q5RJR8	Q922Q8
Q94C69	Q94C69
Q5HQ34	Q5HQ34
Q5HQ34	Q8CPL8
A5UFU9	A5UFU9
A5UFU9	Q4QP43
Q9U1H8	Q9U1H8
P61827	P61827
O48726	O48726
Q54DS8	Q54DS8
C1PGW1	C1PGW1
Q8NGF6	Q8NGF6
P9WP28	P9WP28
P81062	P81062
P81062	O35160
P81062	O75364
F4JIP6	F4JIP6
Q1JUQ0	Q1JUQ0
Q8IVV7	Q8IVV7
P0A6W0	P0A6W0
Q5NME2	Q5NME2
Q7XIE2	Q7XIE2
A3BKM2	A3BKM2
B3LQU1	B3LQU1
Q8WWP7	Q8WWP7
Q6CZ26	Q6CZ26
Q6CZ26	A0A0H2VA68
P24202	P24202
Q7ZUX6	Q7ZUX6
Q54DF1	Q54DF1
A5FJD0	A5FJD0
P55863	P55863
P55863	Q5FWM3
P55863	Q6EJB7
P29381	P29381
P29381	P29385
Q607G3	Q607G3
Q9FX36	Q9FX36
Q8N801	Q8N801
Q8N801	Q9DAG5
Q95083	Q95083
Q95083	P28066
Q95083	P34064
Q9N1Q5	Q9N1Q5
Q9N1Q5	P07156
Q9N1Q5	P63158
Q9N1Q5	B2RPK0
Q9N1Q5	P10103
Q9N1Q5	Q9N1Q6
Q47151	Q47151
A0JLT2	A0JLT2
A0JLT2	Q8C1S0
P39298	P39298
P25189	P25189
P25189	P06907
P25189	P10522
P25189	Q6WEB5
P25189	P27573
Q29529	Q29529
Q29529	P08074
Q22125	Q22125
Q54LP7	Q54LP7
Q9Y224	Q9Y224
Q9Y224	Q9CQE8
Q9Y224	Q7ZUH1
A6T962	A6T962
P0AAF6	P0AAF6
A1CIK4	A1CIK4
A1CIK4	C5PIC1
A1CIK4	B0Y4N9
A1CIK4	C0NN25
A1CIK4	B8NSW2
A1CIK4	A6RAS3
A1CIK4	C1H861
B7HG50	B7HG50
B7HG50	A7GVD5
B7HG50	B7JHL3
B7HG50	C1EQ58
Q0VP22	Q0VP22
Q09675	Q09675
Q9VQ57	Q9VQ57
F9UST0	F9UST0
A6U6F0	A6U6F0
A6U6F0	B5ZR94
A6U6F0	Q2KC36
A6U6F0	C3MGQ4
Q5M969	Q5M969
Q5M969	Q9CPT3
Q5M969	Q8TBE9
Q5VY80	Q5VY80
Q5VY80	Q9BZM5
Q9BZM6	Q9BZM6
Q5HM33	Q5HM33
Q5HM33	Q8CNF4
Q5WKF5	Q5WKF5
A9L185	A9L185
A9L185	B6EH68
A9L185	B0TSC0
A9L185	A8H532
A9L185	A1S6M5
A9L185	C3LM61
A9L185	A0KX75
A9L185	A4SLT2
A9L185	Q8D985
A9L185	Q87P80
A9L185	A6T5I7
A9L185	B2VIU4
A9L185	P77756
A9L185	A4W7B5
A9L185	A8AK09
A9L185	B7MQG0
A9L185	B7LMD5
A9L185	Q7CR22
A9L185	A7ZIK2
A9L185	B7L681
A9L185	Q6D820
A9L185	A9MM16
A9L185	B7UJR7
A9L185	B1J004
A9L185	B5BD76
A9L185	B1LJK1
Q9N2E9	Q9N2E9
Q9N2E9	P01138
Q9N2E9	P13600
Q9N2E9	P19093
Q9N2E9	P20675
Q9N2E9	P01139
Q9N2E9	Q5ISB0
Q9N2E9	P25427
Q9N2E9	Q9N2F0
Q9N2E9	Q9N2F1
A2BYT0	A2BYT0
A2BYT0	Q3AUX0
A2BYT0	Q7U4J4
A2BYT0	Q46IR5
A2BYT0	Q0ID11
A2BYT0	A2CC33
A2BYT0	Q3AMN6
A2BYT0	A5GIT9
A9VFW9	A9VFW9
A9VFW9	B7IX37
A9VFW9	Q81DD2
A9VFW9	C3LIE5
Q50291	Q50291
Q8L9J7	Q8L9J7
Q67Z52	Q67Z52
P0AEF0	P0AEF0
Q62875	Q62875
Q62875	Q3TB92
Q9XFB1	Q9XFB1
Q49BZ4	Q49BZ4
Q49BZ4	Q8HZR8
Q49BZ4	Q9BXN2
B9LS20	B9LS20
Q5SHL6	Q5SHL6
C5BWQ6	C5BWQ6
Q5P1I2	Q5P1I2
Q9SU92	Q9SU92
Q9VVX0	Q9VVX0
Q9ES30	Q9ES30
Q9ES30	Q9BXJ4
P15047	P15047
Q7Y0F6	Q7Y0F6
D3K5I7	D3K5I7
D3K5I7	P21700
Q4X095	Q4X095
Q2FZE3	Q2FZE3
P58975	P58975
P58975	Q2NZQ3
P58975	Q4URK1
C4K2K3	C4K2K3
C4K2K3	Q68W57
C4K2K3	A8GPI0
C4K2K3	Q92GT5
C4K2K3	Q1RJY5
C4K2K3	B0BUT9
Q8LEE9	Q8LEE9
B5QYX4	B5QYX4
B5QYX4	Q8Z5N8
B5QYX4	B4SWC6
B5QYX4	P36561
B5QYX4	Q83R13
B5QYX4	Q57MY0
B5QYX4	B7MDB8
B5QYX4	B4TZP6
B5QYX4	A9MLS7
B5QYX4	B7UT21
B5QYX4	B1LPV6
B5QYX4	B5BG59
B5QYX4	Q0TGE0
B5QYX4	B5YSS1
B5QYX4	B1IZQ8
B5QYX4	B5XPI1
P63013	P63013
P63013	Q05437
P63013	P54821
Q93TN0	Q93TN0
Q492D2	Q492D2
A1TN71	A1TN71
A1TN71	A4JF73
A1TN71	A3NAU6
A1TN71	Q47F90
A1TN71	A0K8E1
A1TN71	Q7NVZ2
A1TN71	Q12A33
A1TN71	A1WHU4
A1TN71	A1W916
A1TN71	Q2YBA5
A1TN71	A1KWH8
A1TN71	P65932
P36521	P36521
Q5R8H3	Q5R8H3
Q5R8H3	Q61335
Q5R8H3	P51572
Q3JCX3	Q3JCX3
Q9KRX4	Q9KRX4
Q9KRX4	Q87PH8
Q9KRX4	Q8D9J9
P58493	P58493
P54714	P54714
P54714	B0BM40
P54714	P48500
P54714	Q29371
P54714	P15426
P54714	Q5R928
P54714	Q5E956
P54714	P00941
P54714	Q1MTI4
P54714	P00939
P54714	Q589R5
P54714	P17751
P54714	Q90XG0
P54714	P86216
P54714	Q2QD07
P54714	P60174
P54714	P00940
P54714	Q7ZWN5
Q551M2	Q551M2
Q5HPV8	Q5HPV8
Q5HPV8	A7X1J9
Q5HPV8	Q2YXI3
Q5HPV8	P66668
Q5HPV8	B9DPJ2
B1GZZ1	B1GZZ1
Q37601	Q37601
B7HAZ1	B7HAZ1
B7HAZ1	C3LJP5
B7HAZ1	B7IWN2
B7HAZ1	A0RIC0
B7HAZ1	Q635G3
B7HAZ1	Q818W9
B7HAZ1	B7JLX3
P06018	P06018
P41732	P41732
P41732	Q7YQK9
P41732	Q62283
P41732	Q7YQL0
Q9FKG1	Q9FKG1
Q4FQ27	Q4FQ27
Q9UHV2	Q9UHV2
Q9UHV2	Q9JL10
A0A3T2V133	A0A3T2V133
A0A3T2V133	B7UI22
Q87AX6	Q87AX6
Q12517	Q12517
O44730	O44730
B7V9J5	B7V9J5
B7V9J5	A4VLX7
B7V9J5	Q4ZQ90
B7V9J5	Q9HZ63
B7V9J5	C3K6J1
B7V9J5	Q1IDA6
B7V9J5	Q4K8M4
B7V9J5	Q02PX7
Q3ICU8	Q3ICU8
Q8N699	Q8N699
P22353	P22353
Q9VYV9	Q9VYV9
Q9CVN6	Q9CVN6
Q83G72	Q83G72
Q2S176	Q2S176
P76256	P76256
P76256	Q7CQE0
Q8NKW5	Q8NKW5
Q5R7R1	Q5R7R1
Q5R7R1	P55061
Q5R7R1	Q9D2C7
Q5R7R1	P55062
Q5R7R1	Q0V882
B9DWG4	B9DWG4
B9DWG4	B5XM45
B9DWG4	Q3K1Q7
B9DWG4	Q5XBG4
Q0APU7	Q0APU7
Q08992	Q08992
Q08992	Q08914
Q08992	Q04902
O81149	O81149
O81149	Q42134
O81149	Q9LSU1
Q664M4	Q664M4
Q664M4	Q8ZJF3
Q9X7N2	Q9X7N2
Q8I3W2	Q8I3W2
Q8VCM3	Q8VCM3
Q8VCM3	Q9BQ24
P76555	P76555
B9FXT3	B9FXT3
B9IVW0	B9IVW0
B9IVW0	C3L743
B9IVW0	B7HLL7
B9IVW0	Q732I6
B9IVW0	Q819S6
C5XZK6	C5XZK6
Q46EC7	Q46EC7
G4NA54	G4NA54
O88983	O88983
O88983	Q9UNK0
O88983	Q9Z2Q7
O88983	Q3T075
P03696	P03696
P28634	P28634
P33905	P33905
P03738	P03738
P39547	P39547
P42813	P42813
P77249	P77249
B3PUR0	B3PUR0
B3PUR0	B9JUQ5
B3PUR0	Q9FDI9
B3PUR0	Q1MJ32
Q52K82	Q52K82
P32584	P32584
Q94465	Q94465
Q8BJU2	Q8BJU2
Q8BJU2	O75954
Q29460	Q29460
Q29460	Q15102
Q29460	Q5R6X1
Q29460	Q61205
Q29460	O35263
Q5BBX9	Q5BBX9
Q6NPL9	Q6NPL9
Q6NPL9	Q8LCV1
Q1C508	Q1C508
Q1C508	Q6D7M7
Q1C508	C6DBV7
Q1C508	B2VBK0
Q1C508	Q8ZR03
Q1C508	A8AJH4
Q87CW1	Q87CW1
Q87CW1	Q8P6F6
Q87CW1	Q2P553
Q87CW1	B0U2I4
Q9ZQH0	Q9ZQH0
Q5L3C1	Q5L3C1
Q9D5U5	Q9D5U5
Q5WFJ5	Q5WFJ5
Q5HLQ9	Q5HLQ9
Q5HLQ9	Q5HDM1
Q5HLQ9	P66694
Q5HLQ9	Q6GE99
Q5HLQ9	Q4L8J6
P40207	P40207
A1JIJ2	A1JIJ2
A1JIJ2	Q66FP0
A1JIJ2	Q8ZAQ8
A1JIJ2	Q2NWR1
A1JIJ2	Q0SY02
A1JIJ2	B5QYF3
Q3ZXY9	Q3ZXY9
Q62630	Q62630
Q62630	Q9H6Z9
Q62630	Q91UZ4
P94504	P94504
Q6M923	Q6M923
B4S675	B4S675
B4S675	B3EI29
B4S675	B3QLQ4
B4S675	Q8KG75
Q99P96	Q99P96
O94716	O94716
Q1IV36	Q1IV36
P40683	P40683
P07260	P07260
P53144	P53144
Q2GJ70	Q2GJ70
Q652Q0	Q652Q0
Q2RGW0	Q2RGW0
Q60BV9	Q60BV9
Q8ZMH3	Q8ZMH3
P25920	P25920
Q6AT10	Q6AT10
Q0DC89	Q0DC89
Q9F315	Q9F315
Q318I5	Q318I5
Q8RXD5	Q8RXD5
Q9R0X0	Q9R0X0
Q9R0X0	Q5XIE9
P0A720	P0A720
A5IBW5	A5IBW5
P49795	P49795
O07007	O07007
Q0CNE3	Q0CNE3
Q0CNE3	B0YEP5
P18626	P18626
P18626	P04653
Q55GQ6	Q55GQ6
Q9RWD6	Q9RWD6
Q8I5Q6	Q8I5Q6
A4FWC6	A4FWC6
P0AFU8	P0AFU8
Q9RP19	Q9RP19
Q9JL59	Q9JL59
Q6PHI9	Q6PHI9
Q6PHI9	P51146
Q7XAQ6	Q7XAQ6
P54657	P54657
Q96324	Q96324
Q5P793	Q5P793
O28205	O28205
P77366	P77366
B4SA64	B4SA64
A8F4T2	A8F4T2
Q9HAE3	Q9HAE3
P26825	P26825
P26825	Q02736
Q8WTR2	Q8WTR2
Q7WI95	Q7WI95
P0AED5	P0AED5
Q55805	Q55805
P0DW54	P0DW54
P0DW54	Q07337
O18333	O18333
O18333	P92963
O18333	P05712
O18333	Q38922
O18333	P53994
Q75IZ7	Q75IZ7
O14653	O14653
Q3T0A9	Q3T0A9
Q9V3Y0	Q9V3Y0
P21216	P21216
P21216	Q93V56
P21216	A2X8Q3
P21216	O82597
Q5A302	Q5A302
P76541	P76541
P76541	P0A1C9
Q8TY76	Q8TY76
P9WMK7	P9WMK7
P9WMK7	O33125
P48299	P48299
Q6GNB5	Q6GNB5
A2BPM9	A2BPM9
Q38XZ3	Q38XZ3
Q9L392	Q9L392
Q9BVC5	Q9BVC5
P81760	P81760
P42914	P42914
Q3AC58	Q3AC58
P28282	P28282
B8DVS6	B8DVS6
P44451	P44451
Q3ZBR0	Q3ZBR0
Q3ZBR0	Q9BWG6
Q3ZBR0	Q8K136
P01013	P01013
Q81ST8	Q81ST8
Q81ST8	Q81FP2
P21919	P21919
P21919	Q9PWG4
P21919	P79894
P21919	Q9YGK7
P21919	Q6E211
P21919	P45642
P97436	P97436
O82246	O82246
Q54KR9	Q54KR9
P0C485	P0C485
Q8IPX7	Q8IPX7
A3KNS9	A3KNS9
Q96HP8	Q96HP8
P29914	P29914
P42212	P42212
P0AEU3	P0AEU3
P0AEU3	P0A2I7
